format=0 tracks=1 division=96

BA 1087   CR   1+61/96   TR  0   CH  1   NT  Bb--       1+1/96   von=48
BA 1087   CR   1+65/96   TR  0   CH  1   ST &B0 &40 &00
BA 1087   CR   1+65/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1087   CR    2+5/24   TR  0   CH  1   ST &B0 &40 &00
BA 1087   CR    2+5/24   TR  0   CH  1   ST &B0 &40 &7F
BA 1087   CR    2+5/12   TR  0   CH  1   NT  A-            1/8   von=52
BA 1087   CR    2+5/12   TR  0   CH  1   NT  F           19/96   von=26
BA 1087   CR   2+41/96   TR  0   CH  1   NT  D             1/6   von=47
BA 1087   CR     3+1/4   TR  0   CH  1   ST &B0 &40 &00
BA 1087   CR     3+1/4   TR  0   CH  1   ST &B0 &40 &7F
BA 1087   CR   3+25/96   TR  0   CH  1   NT  F--         23/24   von=39
BA 1087   CR   3+35/48   TR  0   CH  1   ST &B0 &40 &00
BA 1087   CR   3+35/48   TR  0   CH  1   ST &B0 &40 &00

BA 1088   CR      5/24   TR  0   CH  1   NT  E           11/96   von=44
BA 1088   CR      7/32   TR  0   CH  1   NT  G           11/96   von=38
BA 1088   CR      7/24   TR  0   CH  1   NT  C            7/48   von=22
BA 1088   CR   1+19/96   TR  0   CH  1   NT  Bb--      1+13/96   von=46
BA 1088   CR    1+5/12   TR  0   CH  1   ST &B0 &40 &7F
BA 1088   CR    1+5/12   TR  0   CH  1   ST &B0 &40 &00
BA 1088   CR   1+71/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1088   CR   1+71/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1088   CR   1+83/96   TR  0   CH  1   NT  F            5/48   von=50
BA 1088   CR   1+85/96   TR  0   CH  1   NT  D           11/48   von=55
BA 1088   CR   1+91/96   TR  0   CH  1   NT  A-           5/32   von=28
BA 1088   CR   2+55/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1088   CR   2+55/96   TR  0   CH  1   ST &B0 &40 &7F
BA 1088   CR     2+5/8   TR  0   CH  1   NT  G         1+37/96   von=50
BA 1088   CR   2+61/96   TR  0   CH  1   NT  A--         79/96   von=45
BA 1088   CR   2+61/96   TR  0   CH  1   NT  E         1+25/96   von=33
BA 1088   CR    3+5/96   TR  0   CH  1   NT  C           79/96   von=1
BA 1088   CR     3+1/8   TR  0   CH  1   ST &B0 &40 &7F
BA 1088   CR     3+1/8   TR  0   CH  1   ST &B0 &40 &7F
BA 1088   CR   3+23/32   TR  0   CH  1   NT  A-          17/96   von=51

BA 1089   CR     17/48   TR  0   CH  1   NT  D             1/6   von=32
BA 1089   CR       5/8   TR  0   CH  1   ST &B0 &40 &7F
BA 1089   CR       5/8   TR  0   CH  1   ST &B0 &40 &7F
